"Ano";"UF";"Região";"Bairros.SP";"Bairros.Fortaleza";"Bairros.RJ";"Causa.Afastamento.1";"Causa.Afastamento.2";"Causa.Afastamento.3";"Motivo.Desligamento";"CBO.94.Ocupação";"CBO.Ocupação.2002";"CNAE.2.0.Classe";"CNAE.95.Classe";"Distritos.SP";"Vínculo.Ativo.31.12";"Faixa.Etária";"Faixa.Hora.Contrat";"Faixa.Remun.Dezem..SM.";"Faixa.Remun.Média..SM.";"Faixa.Tempo.Emprego";"Grau.Instrução.2005.1985";"Escolaridade.após.2005";"Qtd.Hora.Contr";"Idade";"Ind.CEI.Vinculado";"Ind.Simples";"Mês.Admissão";"Mês.Desligamento";"Mun.Trab";"Município";"Nacionalidade";"Natureza.Jurídica";"Ind.Portador.Defic";"Qtd.Dias.Afastamento";"Raça.Cor";"Regiões.Adm.DF";"Vl.Remun.Dezembro.Nom";"Vl.Remun.Dezembro.SM";"Vl.Remun.Média.Nom";"Vl.Remun.Média.SM";"CNAE.2.0.Subclasse";"Sexo.Trabalhador";"Tamanho.Estabelecimento";"Tempo.Emprego";"Tipo.Admissão";"Tipo.Estab";"Tipo.Estab.1";"Tipo.Defic";"Tipo.Vínculo";"IBGE.Subsetor";"Vl.Rem.Janeiro.CC";"Vl.Rem.Fevereiro.CC";"Vl.Rem.Março.CC";"Vl.Rem.Abril.CC";"Vl.Rem.Maio.CC";"Vl.Rem.Junho.CC";"Vl.Rem.Julho.CC";"Vl.Rem.Agosto.CC";"Vl.Rem.Setembro.CC";"Vl.Rem.Outubro.CC";"Vl.Rem.Novembro.CC";"Ano.Chegada.Brasil";"Ind.Trab.Intermitente";"Ind.Trab.Parcial";"Tipo.Salário";"Vl.Salário.Contratual"
1998;"SE";"NORDESTE";"0";"0";"0";NA;NA;NA;11;19245;NA;NA;"73105";"0";0;3;6;"00";"09";4;6;NA;44;24;NA;NA;0;"6";NA;280030;10;3018;NA;NA;NA;"0";NA;0;NA;11,46;NA;1;6;16,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"SE";"NORDESTE";"0";"0";"0";NA;NA;NA;11;19245;NA;NA;"73105";"0";0;5;6;"00";"09";4;6;NA;44;30;NA;NA;0;"6";NA;280030;10;3018;NA;NA;NA;"0";NA;0;NA;11,46;NA;2;6;20,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"SE";"NORDESTE";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"73105";"0";1;3;6;"09";"08";2;9;NA;44;24;NA;NA;8;"0";NA;280030;10;3018;NA;NA;NA;"0";NA;9,03;NA;9,03;NA;1;6;4,9;2;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"SE";"NORDESTE";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"73105";"0";1;5;6;"09";"08";2;9;NA;44;30;NA;NA;8;"0";NA;280030;10;3018;NA;NA;NA;"0";NA;9,03;NA;9,03;NA;2;6;4,9;2;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"SP";"SUDESTE";"                0053";"0";"0";NA;NA;NA;11;19245;NA;NA;"73105";"                0069";0;8;5;"00";"08";4;9;NA;40;70;NA;NA;0;"5";NA;355030;10;3999;NA;NA;NA;"0";NA;0;NA;9,76;NA;1;9;13,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"SP";"SUDESTE";"                0053";"0";"0";NA;NA;NA;11;19245;NA;NA;"73105";"                0069";0;6;5;"00";"08";4;9;NA;40;41;NA;NA;0;"5";NA;355030;10;3999;NA;NA;NA;"0";NA;0;NA;7,98;NA;1;9;13,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1998;"SP";"SUDESTE";"                0053";"0";"0";NA;NA;NA;11;19245;NA;NA;"73105";"                0069";0;8;5;"00";"08";4;9;NA;40;71;NA;NA;0;"5";NA;355030;10;3999;NA;NA;NA;"0";NA;0;NA;9,76;NA;2;9;13,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"MS";"CENTRO-OESTE";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"75140";"0";1;5;6;"8";"7";5;9;NA;44;37;0;NA;0;"0";NA;500270;10;3018;NA;NA;NA;"0";839,81;6,18;849,74;6,35;NA;2;8;26,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"SC";"SUL";"0";"0";"0";NA;NA;NA;11;19245;NA;NA;"80217";"0";0;6;5;"00";"{ñ";5;9;NA;32;42;0;NA;0;"1";NA;420540;10;3018;NA;NA;NA;"0";0;0;0;0;NA;1;8;28,4;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"SC";"SUL";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"80217";"0";1;5;5;"{ñ";"09";6;9;NA;32;39;0;NA;0;"0";NA;420540;10;3018;NA;NA;NA;"0";0;0;1926,27;14,82;NA;2;8;40,3;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"SC";"SUL";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"75140";"0";1;5;6;"09";"08";6;9;NA;44;39;0;NA;0;"0";NA;420910;10;3018;NA;NA;NA;"0";1251,56;9,2;1149,22;8,58;NA;2;6;39,2;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"SE";"NORDESTE";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"73202";"0";1;4;6;"9";"8";4;9;NA;44;25;0;NA;0;"0";NA;280030;10;3018;NA;NA;NA;"0";1165,73;8,57;1296,81;9,68;NA;1;8;16,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1999;"SE";"NORDESTE";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"73202";"0";1;5;6;"10";"8";4;9;NA;44;31;0;NA;0;"0";NA;280030;10;3018;NA;NA;NA;"0";1557,06;11,45;1299,74;9,7;NA;2;8;16,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000;"MS";"CENTRO-OESTE";"0";"0";"0";NA;NA;NA;21;19245;NA;NA;"75140";"0";0;5;6;"0";"7";5;9;NA;44;38;0;NA;0;"6";NA;500270;10;3018;NA;NA;NA;"0";0;0;907,93;6,36;NA;2;8;32,3;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000;"SC";"SUL";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"75140";"0";1;6;6;"{ñ";"8";6;9;NA;44;40;0;NA;0;"0";NA;420910;10;3018;NA;NA;NA;"0";0;0;1302,71;9,58;NA;2;6;51,2;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000;"SE";"NORDESTE";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"73202";"0";1;4;6;"9";"8";5;9;NA;44;26;0;NA;0;"0";NA;280030;10;3018;NA;NA;NA;"0";1244;8,24;1278,56;8,69;NA;1;8;28,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000;"SE";"NORDESTE";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"73202";"0";1;5;6;"9";"8";5;9;NA;44;32;0;NA;0;"0";NA;280030;10;3018;NA;NA;NA;"0";1244;8,24;1278,56;8,69;NA;2;8;28,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2000;"SP";"SUDESTE";"                9999";"0";"0";NA;NA;NA;0;19245;NA;NA;"92525";"9999";1;5;5;"10";"9";3;9;NA;40;38;0;NA;5;"0";NA;352440;10;1155;NA;NA;NA;"0";1533,16;10,15;1539,77;10,2;NA;1;5;7,9;2;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001;"GO";"CENTRO-OESTE";"0";"0";"0";NA;NA;NA;11;19245;NA;NA;"51330";"0";0;2;6;"00";"04";3;3;NA;44;17;0;0;2;"8";NA;520870;10;2062;NA;NA;NA;"0";0;0;430,97;2,45;NA;1;5;6,1;2;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001;"GO";"CENTRO-OESTE";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"91995";"0";1;6;5;"08";"07";1;9;NA;40;40;0;0;10;"0";NA;520870;10;3999;NA;NA;NA;"0";1210,67;6,73;1210,67;6,73;NA;2;10;2,9;2;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001;"SE";"NORDESTE";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"73202";"0";1;4;6;"8";"8";6;9;NA;44;27;0;0;0;"0";NA;280030;10;3018;NA;NA;NA;"0";1244;6,91;1278,56;7,43;NA;1;8;40,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001;"SE";"NORDESTE";"0";"0";"0";NA;NA;NA;0;19245;NA;NA;"73202";"0";1;5;6;"8";"8";6;9;NA;44;33;0;0;0;"0";NA;280030;10;3018;NA;NA;NA;"0";1244;6,91;1278,56;7,43;NA;2;8;40,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001;"SP";"SUDESTE";"                9999";"0";"0";NA;NA;NA;0;19245;NA;NA;"92525";"9999";1;5;5;"11";"10";4;9;NA;40;39;0;0;0;"0";NA;352440;10;1155;NA;NA;NA;"0";2788,57;15,49;2670,72;15,45;NA;1;5;19,9;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2001;"SP";"SUDESTE";"                9999";"0";"0";NA;NA;NA;0;19245;NA;NA;"92525";"9999";1;5;5;"9";"8";3;9;NA;40;31;0;0;5;"0";NA;352440;10;1155;NA;NA;NA;"0";1609,17;8,94;1576,04;8,76;NA;2;5;7,7;2;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002;"GO";"CENTRO-OESTE";"0";"0";"0";"0";"0";"0";0;19245;NA;NA;"91995";"0";1;6;5;"8";"7";4;9;NA;40;41;0;0;0;"0";"0";520870;10;3999;NA;1;NA;"0";1345,16;6,72;1294,77;6,63;NA;2;10;14,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002;"RS";"SUL";"0";"0";"0";"0";"0";"0";0;19245;NA;NA;"74160";"0";1;5;6;"6";"5";1;9;NA;44;30;0;0;12;"0";"0";430310;10;2062;NA;0;NA;"0";629,4;3,14;629,4;3,14;NA;2;2;0,4;2;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002;"SC";"SUL";"0";"0";"0";"0";"0";"0";0;19245;NA;NA;"75140";"0";1;6;6;"{ñ";"7";7;9;NA;44;42;0;0;0;"0";"0";420910;10;1155;NA;1;NA;"0";0;0;1096,25;5,49;NA;2;6;75,2;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002;"SE";"NORDESTE";"0";"0";"0";"0";"0";"0";11;19245;NA;NA;"73202";"0";0;4;6;"00";"07";6;9;NA;44;28;0;0;0;"4";"0";280030;10;3069;NA;1;NA;"0";0;0;1244;6,73;NA;1;7;44,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002;"SE";"NORDESTE";"0";"0";"0";"0";"0";"0";11;19245;NA;NA;"73202";"0";0;5;6;"00";"08";6;9;NA;44;34;0;0;0;"2";"0";280030;10;3069;NA;1;NA;"0";0;0;1288,42;7,15;NA;2;7;42,8;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002;"SE";"NORDESTE";"0";"0";"0";"0";"0";"0";0;19245;NA;NA;"92312";"0";1;7;4;"05";"04";8;9;NA;30;52;0;0;0;"0";"0";280030;10;1023;NA;0;NA;"0";514,87;2,57;529,17;2,72;NA;2;7;182,5;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002;"SP";"SUDESTE";"9999";"0";"0";"0";"0";"0";0;19245;NA;NA;"92525";"9999";1;6;5;"11";"10";5;9;NA;40;40;0;0;0;"0";"0";352440;10;1155;NA;3;NA;"0";3202;16,01;3257,72;16,71;NA;1;5;31,9;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2002;"SP";"SUDESTE";"9999";"0";"0";"0";"0";"0";0;19245;NA;NA;"92525";"9999";1;5;5;"9";"8";4;9;NA;40;32;0;0;0;"0";"0";352440;10;1155;NA;1;NA;"0";1838,16;9,19;1885,68;9,66;NA;2;5;19,7;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AC";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;7;4;"10";"10";8;9;NA;30;58;0;0;0;"0";"0";120040;10;1031;NA;0;NA;"0";3455,25;14,39;3712,13;16,17;NA;1;10;443,3;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AC";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;5;4;"08";"08";8;9;NA;30;38;0;0;0;"0";"0";120040;10;1031;NA;0;NA;"0";1392,99;5,79;1906;8,28;NA;1;10;210,6;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AC";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;6;4;"10";"09";8;9;NA;30;44;0;0;0;"0";"0";120040;10;1031;NA;0;NA;"0";2917,44;12,15;3309,32;14,46;NA;1;10;271,8;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AC";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;6;4;"10";"09";8;9;NA;30;44;0;0;0;"0";"0";120040;10;1031;NA;0;NA;"0";2639,78;10,99;2745,32;12,06;NA;1;10;198,1;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AC";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;5;4;"10";"09";8;9;NA;30;37;0;0;0;"0";"0";120040;10;1031;NA;0;NA;"0";2905,82;12,09;2908,09;12,68;NA;1;10;213,9;0;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";12;NA;251110;NA;"52442";"0";0;5;6;"00";"06";1;9;NA;44;36;0;0;5;"7";"0";130260;10;2062;NA;0;NA;"0";0;0;1017,24;4,23;NA;1;5;2;2;1;"CNPJ                ";NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;7;4;"09";"08";8;9;NA;30;57;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";2101,61;8,75;1664,48;7,15;NA;1;9;279,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75140";"0";1;7;4;"{ñ";"06";8;9;NA;30;57;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";0;0;864;4,3;NA;1;9;170;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;7;4;"11";"11";5;9;NA;30;59;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";4500;18,75;4625;20,19;NA;1;8;29,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;6;4;"09";"08";5;9;NA;30;40;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";2000;8,33;1682,21;7,25;NA;1;8;29,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;5;4;"09";"08";5;9;NA;30;37;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";2000;8,33;1735,53;7,46;NA;1;8;29,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;5;4;"10";"10";5;9;NA;30;34;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";3500;14,58;3597,21;15,71;NA;1;8;29,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;7;4;"05";"04";8;9;NA;30;53;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";652,51;2,7;656,3;2,85;NA;1;8;130,4;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;7;4;"06";"05";8;9;NA;30;54;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";873,34;3,62;856,13;3,72;NA;1;8;298,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;5;4;"06";"06";8;9;NA;30;39;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";916,27;3,81;925,16;4,03;NA;1;8;202,3;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;6;4;"05";"04";8;9;NA;30;47;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";621,87;2,58;625,3;2,72;NA;1;8;128;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;6;4;"05";"04";8;9;NA;30;44;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";590,44;2,45;593;2,58;NA;1;8;130,4;0;1;"CNPJ                ";NA;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;6;4;"05";"04";8;9;NA;30;41;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";590,44;2,45;593;2,58;NA;1;8;130,4;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;5;4;"05";"04";8;9;NA;30;33;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";585,24;2,43;577,5;2,5;NA;1;8;128;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;4;4;"05";"04";5;9;NA;30;26;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";585,21;2,43;559,74;2,43;NA;1;8;34,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;5;4;"06";"05";5;9;NA;30;32;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";807,55;3,35;814,42;3,54;NA;1;8;33,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;6;4;"07";"06";8;9;NA;30;40;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";1067,91;4,44;999,7;4,28;NA;1;8;130;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;5;4;"05";"05";8;9;NA;30;38;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";710,71;2,95;716,61;3,12;NA;1;8;130,4;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;5;4;"05";"04";8;9;NA;30;33;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";634,5;2,64;638,29;2,77;NA;1;8;153,9;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;7;4;"08";"07";8;9;NA;30;64;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";1464,31;6,09;1411,5;6,11;NA;1;9;381,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75116";"0";1;6;4;"12";"10";8;9;NA;30;41;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";5479,27;22,82;4586,06;19,1;NA;1;7;222,9;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75124";"0";1;6;4;"08";"07";4;9;NA;30;40;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";1500;6,25;1541,66;6,76;NA;1;5;22,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75124";"0";1;6;4;"08";"08";4;9;NA;30;43;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";1500;6,25;1708,32;7,49;NA;1;5;16,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75124";"0";1;5;4;"08";"07";4;9;NA;30;33;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";1500;6,25;1537,5;6,75;NA;1;5;22,8;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75140";"0";1;6;4;"{ñ";"10";8;9;NA;30;41;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";0;0;4139,46;18,39;NA;1;7;222,9;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2003;"AM";"NORTE";"0";"0";"0";"{ñ";"{ñ";"{ñ";0;NA;251110;NA;"75140";"0";1;6;4;"10";"08";4;9;NA;30;45;0;0;0;"0";"0";130260;10;1023;NA;0;NA;"0";2556;10,65;1968,1;8,59;NA;1;7;23,3;0;1;"CNPJ                ";NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
